SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Regione;FullSiteCode;Elevation_flag
130;LG_INFERNO;Lago_Inferno;9.52867541;46.02566768;1932;Lombardia;OD:LG_INFERNO;1
131;LG_SALARNO;Lago_Salarno;10.47195503;46.11032879;2157;Lombardia;OD:LG_SALARNO;1
132;LG_TRONA;Lago_Trona;9.5383201;46.03268139;1826;Lombardia;OD:LG_TRONA;1
133;LG_TRUZZO;Lago_Truzzo_-_S.Giacomo_Filippo;9.31138956;46.36112077;2075;Lombardia;OD:LG_TRUZZO;1
134;LG_VACCA;Lago_Della_Vacca;10.44203164;45.9522364;2433;Lombardia;OD:LG_VACCA;1
135;LG_VANNINO;Lago_Vannino;8.40752618;46.39514362;2001;Lombardia;OD:LG_VANNINO;1
136;LG_VENEROCOLO;Lago_Venerocolo;10.49126569;46.1792982;2499;Lombardia;OD:LG_VENEROCOLO;1
137;LG_VENINA;Lago_Venina;9.86662316;46.08824241;2004;Lombardia;OD:LG_VENINA;1
138;LIERNA;Lierna;9.30448096;45.95028072;260;Lombardia;OD:LIERNA;1
139;LIVIGNO;Livigno_-_Passo_Foscagno;10.12517358;46.52173438;1927;Lombardia;OD:LIVIGNO;1
140;LOCARNO;Locarno;8.78532105;46.16735511;465;Lombardia;OD:LOCARNO;1
141;LODI;Lodi;9.50827121;45.31863477;69;Lombardia;OD:LODI;1
142;LODI_S;Lodi_-_Ponte_Adda_SP235;9.50827121;45.31863477;69;Lombardia;OD:LODI_S;1
143;LODRINO;Lodrino;10.2629822;45.71772288;719;Lombardia;OD:LODRINO;1
144;LOGGIO_VALSOLDA;Loggio_Valsolda;9.05200007;46.03401708;653;Lombardia;OD:LOGGIO_VALSOLDA;1
145;LOMELLO_S;Lomello_s;8.79805024;45.12166521;92;Lombardia;OD:LOMELLO_S;1
146;LOZIO;Laveno_di_Lozio;10.26111185;45.98056046;820;Lombardia;OD:LOZIO;1
147;LUDRIGNO;Ludrigno;9.92627786;45.93234796;617;Lombardia;OD:LUDRIGNO;1
148;LUINO;Luino;8.74272557;46.00414201;249;Lombardia;OD:LUINO;1
149;MADESIMO;Madesimo;9.35381893;46.43135611;1635;Lombardia;OD:MADESIMO;1
150;MAGENTA;Magenta;8.87868193;45.46662182;140;Lombardia;OD:MAGENTA;1
151;MAGREGLIO;Magreglio;9.26213407;45.91997262;766;Lombardia;OD:MAGREGLIO;1
152;MALCESINE;Malcesine;10.78541005;45.76733614;81;Lombardia;OD:MALCESINE;1
153;MALESCO;Malesco;8.50197366;46.13402298;1003;Lombardia;OD:MALESCO;1
154;MALGRATE;Malgrate_(IP_radio);9.3744655;45.85483031;210;Lombardia;OD:MALGRATE;1
155;MALLERO;Mallero;9.88391984;46.22062266;1963;Lombardia;OD:MALLERO;1
156;MANTOVA;Mantova;10.79530859;45.15842409;17;Lombardia;OD:MANTOVA;1
157;MARCARIA;MARCARIA;10.53222765;45.11250287;25;Lombardia;OD:MARCARIA;1
158;MEMMO;Memmo;10.31877811;45.81194398;997;Lombardia;OD:MEMMO;1
160;MESOCCO;Mesocco;9.23534796;46.39513506;996;Lombardia;OD:MESOCCO;1
161;MILANO_BRERA;Milano_-_Brera;9.18902401;45.46482627;122;Lombardia;OD:MILANO_BRERA;1
162;MILANO_FELTRE_S;Milano_-_via_Feltre_s;9.24873948;45.49163418;124;Lombardia;OD:MILANO_FELTRE_S;1
163;MIORINA_S;Miorina_s;8.64893019;45.69667053;231;Lombardia;OD:MIORINA_S;1
164;MIORINA_SBAR;Miorina_Sbar;8.65526554;45.70665356;246;Lombardia;OD:MIORINA_SBAR;1
165;MIORINA_VALLE;Miorina_Valle;8.65443815;45.70540897;246;Lombardia;OD:MIORINA_VALLE;1
166;MOLATO_DIGA;Molato_Diga;9.28533884;44.90066026;401;Lombardia;OD:MOLATO_DIGA;1
167;MOLEDANA_RATTI;Moledana_Ratti;9.49082812;46.19999483;1308;Lombardia;OD:MOLEDANA_RATTI;1
168;MOMO;Momo;8.55196902;45.56734371;209;Lombardia;OD:MOMO;1
169;MONTALTO_PAVESE;Montalto_Pavese;9.20741002;44.97986853;372;Lombardia;OD:MONTALTO_PAVESE;1
170;MONTE_MESMA;Monte_Mesma;8.43529993;45.78401475;513;Lombardia;OD:MONTE_MESMA;1
