SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_flag;FullSiteCode;cod_rete;cod_reg;nota
131;510;Polizzi Generosa;14.008393;37.823825;879;1;OD:510;NA;19;NA
132;520;Scillato;13.914364;37.862158;425;1;OD:520;NA;19;NA
133;550;Alia;13.713416;37.7766;698;1;OD:550;NA;19;NA
134;590;Bivio Cerda;13.782945;37.948686;36;1;OD:590;NA;19;NA
135;600;Vicari;13.569884;37.827546;546;1;OD:600;NA;19;NA
136;660;Ciminna;13.559357;37.891796;467;1;OD:660;NA;19;NA
138;670;Monumentale;13.681665;37.988936;19;1;OD:670;NA;19;NA
139;70;Castroreale;15.211153;38.09821;300;1;OD:70;NA;19;NA
141;750;Misilmeri;13.453966;38.033158;106;1;OD:750;NA;19;NA
142;760;San Ciro;13.387358;38.085577;73;1;OD:760;NA;19;NA
143;770;Poggio San Francesco;13.266572;38.01791;760;1;OD:770;NA;19;NA
144;840;San Martino delle Scale;13.253264;38.089348;558;1;OD:840;NA;19;NA
145;850;Partinico;13.127707;38.0553;180;1;OD:850;NA;19;NA
146;860;Cinisi;13.106979;38.154079;67;1;OD:860;NA;19;NA
147;880;Palermo Osservatorio Astronomico;13.350685;38.109161;27;1;OD:880;NA;19;NA
148;910;Palermo Istituto Castelnuovo;13.33471;38.158634;67;1;OD:910;NA;19;NA
149;950;San Giuseppe Jato;13.187319;37.973021;583;1;OD:950;NA;19;NA
152;980;Calatafimi;12.875499;37.905647;251;1;OD:980;NA;19;NA
153;990;Erice;12.588026;38.036853;662;1;OD:990;NA;19;NA
