SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Regione;FullSiteCode;Elevation_flag
365;TOS10000005;Pontremoli Verdeno;9.875904;44.375872;256;Toscana;OD:TOS10000005;1
366;TOS10000020;Rifugio Belvedere;10.122768;44.123611;1300;Toscana;OD:TOS10000020;1
367;TOS10000030;Castelpoggio;10.074241;44.114939;518;Toscana;OD:TOS10000030;1
368;TOS10000035;Fossacava;10.163474;44.089756;663;Toscana;OD:TOS10000035;1
369;TOS10000040;Carrara;10.077655;44.066663;88;Toscana;OD:TOS10000040;1
370;TOS10000045;Fondone;10.189847;44.10299;672;Toscana;OD:TOS10000045;1
371;TOS10000050;Casania;10.196988;44.076782;518;Toscana;OD:TOS10000050;1
372;TOS10000055;Pian della Fioba;10.208793;44.057189;874;Toscana;OD:TOS10000055;1
373;TOS10000060;Massa;10.140864;44.02502;43;Toscana;OD:TOS10000060;1
374;TOS10000062;Massa;10.141306;44.034082;51;Toscana;OD:TOS10000062;1
375;TOS10000065;Terrinca;10.272073;44.021974;593;Toscana;OD:TOS10000065;1
376;TOS10000080;Retignano;10.271501;44.00502;372;Toscana;OD:TOS10000080;1
377;TOS10000082;La Polla;10.235447;44.042724;1248;Toscana;OD:TOS10000082;1
378;TOS10000084;Seravezza;10.23184;43.995135;158;Toscana;OD:TOS10000084;1
379;TOS10000090;Pietrasanta;10.237099;43.94094;6;Toscana;OD:TOS10000090;1
380;TOS10000100;Forte dei Marmi;10.173445;43.962121;2;Toscana;OD:TOS10000100;1
381;TOS10000110;Camaiore;10.314515;43.940913;61;Toscana;OD:TOS10000110;1
382;TOS10000115;Camaiore I Frati;10.294074;43.938301;37;Toscana;OD:TOS10000115;1
383;TOS10000118;Massarosa;10.343733;43.874397;79;Toscana;OD:TOS10000118;1
384;TOS10000119;Massaciuccoli (Lago);10.311012;43.823906;1;Toscana;OD:TOS10000119;1
385;TOS10000120;Massaciuccoli (Paese);10.356156;43.843187;18;Toscana;OD:TOS10000120;1
386;TOS10000122;Casa Rossa;10.369444;43.823131;60;Toscana;OD:TOS10000122;1
387;TOS10000124;Capannone;10.356235;43.799969;1;Toscana;OD:TOS10000124;1
389;TOS10000130;Torre del Lago;10.307485;43.83322;1;Toscana;OD:TOS10000130;1
390;TOS10000132;Torre del Lago (Serra);10.296024;43.834134;1;Toscana;OD:TOS10000132;1
391;TOS10000138;Viareggio (Bonifica);10.275743;43.875797;1;Toscana;OD:TOS10000138;1
392;TOS10000140;Viareggio;10.241975;43.883021;2;Toscana;OD:TOS10000140;1
393;TOS10000142;Poggio Grosso;10.294703;43.800052;2;Toscana;OD:TOS10000142;1
394;TOS10000144;Troncolo;10.321395;43.781559;2;Toscana;OD:TOS10000144;1
395;TOS10000150;Migliarino Pisano;10.324249;43.770091;2;Toscana;OD:TOS10000150;1
396;TOS10000160;Capanne di Sillano;10.309084;44.258034;1257;Toscana;OD:TOS10000160;1
397;TOS10000170;Sillano;10.297416;44.224154;678;Toscana;OD:TOS10000170;1
398;TOS10000172;Metello;10.3463;44.241432;1013;Toscana;OD:TOS10000172;1
399;TOS10000174;Magliano a Mattino;10.258334;44.221458;821;Toscana;OD:TOS10000174;1
400;TOS10000175;Nipoiana;10.273856;44.122611;803;Toscana;OD:TOS10000175;1
401;TOS10000178;Orto di Donna;10.197155;44.136946;1134;Toscana;OD:TOS10000178;1
402;TOS10000180;Gramolazzo;10.231087;44.16355;667;Toscana;OD:TOS10000180;1
403;TOS10000182;Agliano;10.245523;44.171991;699;Toscana;OD:TOS10000182;1
404;TOS10000184;Casciana Garfagnana;10.307141;44.169682;567;Toscana;OD:TOS10000184;1
405;TOS10000188;Vagli di Sopra;10.267772;44.118627;803;Toscana;OD:TOS10000188;1
406;TOS10000190;Vagli di Sotto (Diga);10.292688;44.115017;679;Toscana;OD:TOS10000190;1
407;TOS10000198;Casina Rossa;10.409806;44.184217;1103;Toscana;OD:TOS10000198;1
408;TOS10000200;Villacollemandina;10.387754;44.161529;535;Toscana;OD:TOS10000200;1
409;TOS10000201;Piano di Villa;10.39656;44.163672;579;Toscana;OD:TOS10000201;1
410;TOS10000202;Villacollemandina (*);10.398492;44.160767;579;Toscana;OD:TOS10000202;1
411;TOS10000210;Pontecosi;10.38436;44.13402;393;Toscana;OD:TOS10000210;1
412;TOS10000220;Casone di Profecchia;10.447053;44.213371;1322;Toscana;OD:TOS10000220;1
413;TOS10000230;S. Pellegrino in Alpe;10.481625;44.191815;1478;Toscana;OD:TOS10000230;1
414;TOS10000240;Campagrina;10.255328;44.062134;950;Toscana;OD:TOS10000240;1
415;TOS10000245;Puntato;10.294909;44.05358;933;Toscana;OD:TOS10000245;1
416;TOS10000250;Isola Santa;10.31537;44.067086;828;Toscana;OD:TOS10000250;1
417;TOS10000260;Torrite;10.386169;44.104467;329;Toscana;OD:TOS10000260;1
418;TOS10000270;Castelnuovo Garfagnana;10.415527;44.112165;318;Toscana;OD:TOS10000270;1
419;TOS10000272;Bargecchia;10.442384;44.124569;334;Toscana;OD:TOS10000272;1
420;TOS10000274;Fosciandora;10.460971;44.11803;658;Toscana;OD:TOS10000274;1
421;TOS10000276;Renaio;10.527229;44.109151;963;Toscana;OD:TOS10000276;1
422;TOS10000280;Fornovolasco;10.359098;44.029975;539;Toscana;OD:TOS10000280;1
423;TOS10000288;Vergemoli;10.388588;44.053029;528;Toscana;OD:TOS10000288;1
424;TOS10000290;Polla dei Gangheri;10.397761;44.052917;472;Toscana;OD:TOS10000290;1
425;TOS10000300;Gallicano;10.440676;44.064584;194;Toscana;OD:TOS10000300;1
426;TOS10000304;Barga;10.487137;44.075017;397;Toscana;OD:TOS10000304;1
427;TOS10000308;Bacchionero;10.562934;44.117401;1208;Toscana;OD:TOS10000308;1
428;TOS10000309;Piazzana;10.548012;43.571985;58;Toscana;OD:TOS10000309;1
429;TOS10000310;Colmoscato;10.556477;44.109476;900;Toscana;OD:TOS10000310;1
430;TOS10000320;Coreglia;10.530947;44.069217;555;Toscana;OD:TOS10000320;1
431;TOS10000322;Ania;10.517405;44.067057;528;Toscana;OD:TOS10000322;1
432;TOS10000330;Palagnana;10.360665;43.997544;831;Toscana;OD:TOS10000330;1
433;TOS10000334;Vallico di Sopra;10.44759;44.020335;795;Toscana;OD:TOS10000334;1
434;TOS10000340;Tereglio;10.562067;44.056011;469;Toscana;OD:TOS10000340;1
435;TOS10000350;Boscolungo;10.67347;44.139033;1374;Toscana;OD:TOS10000350;1
436;TOS10000360;Melo;10.743863;44.133283;1179;Toscana;OD:TOS10000360;1
437;TOS10000364;Pianosinatico;10.728555;44.122757;845;Toscana;OD:TOS10000364;1
438;TOS10000370;Porrino;10.740469;44.113483;720;Toscana;OD:TOS10000370;1
439;TOS10000380;Pian di Novello;10.692551;44.118075;1253;Toscana;OD:TOS10000380;1
440;TOS10000390;Frassa;10.713465;44.113081;1034;Toscana;OD:TOS10000390;1
441;TOS10000392;Cutigliano;10.756447;44.102345;806;Toscana;OD:TOS10000392;1
442;TOS10000400;Selva dei Porci;10.814263;44.078843;923;Toscana;OD:TOS10000400;1
443;TOS10000408;Tistino (Diga);10.768549;44.080802;610;Toscana;OD:TOS10000408;1
444;TOS10000410;Sperando;10.767624;44.072822;639;Toscana;OD:TOS10000410;1
445;TOS10000420;Monte Oppio;10.837416;44.04408;835;Toscana;OD:TOS10000420;1
446;TOS10000425;Oppiaccio;10.834669;44.040802;807;Toscana;OD:TOS10000425;1
447;TOS10000430;S. Marcello Pistoiese;10.789502;44.057041;610;Toscana;OD:TOS10000430;1
448;TOS10000440;Prunetta;10.805638;44.008754;1012;Toscana;OD:TOS10000440;1
449;TOS10000450;Lima a Fabbriche di Casabasciana;10.643183;44.027728;278;Toscana;OD:TOS10000450;1
450;TOS10000456;Tana;10.718863;44.047096;482;Toscana;OD:TOS10000456;1
451;TOS10000460;Limano;10.681971;44.049086;415;Toscana;OD:TOS10000460;1
452;TOS10000464;Palleggio;10.652872;44.039607;283;Toscana;OD:TOS10000464;1
453;TOS10000470;Bagni di Lucca;10.591518;44.010368;227;Toscana;OD:TOS10000470;1
454;TOS10000472;Fornoli;10.560443;44.008405;290;Toscana;OD:TOS10000472;1
455;TOS10000480;Borgo a Mozzano;10.551059;43.98105;245;Toscana;OD:TOS10000480;1
456;TOS10000484;Convalle;10.417699;43.954535;334;Toscana;OD:TOS10000484;1
457;TOS10000490;Vinchiana;10.532599;43.920143;74;Toscana;OD:TOS10000490;1
458;TOS10000492;Ponte a Moriano;10.535441;43.904754;43;Toscana;OD:TOS10000492;1
459;TOS10000495;Gombitelli;10.3747;43.922017;473;Toscana;OD:TOS10000495;1
460;TOS10000496;Valpromaro;10.382334;43.902027;211;Toscana;OD:TOS10000496;1
461;TOS10000500;Mutigliano;10.476695;43.885856;55;Toscana;OD:TOS10000500;1
462;TOS10000509;Lucca (Ospedale);10.515898;43.851318;20;Toscana;OD:TOS10000509;1
463;TOS10000510;Lucca;10.50513;43.843393;17;Toscana;OD:TOS10000510;1
464;TOS10000511;Lucca (Orto Botanico);10.510888;43.841806;17;Toscana;OD:TOS10000511;1
465;TOS10000518;Vorno;10.515243;43.790768;127;Toscana;OD:TOS10000518;1
466;TOS10000520;Ripafratta;10.417996;43.822719;62;Toscana;OD:TOS10000520;1
467;TOS10000528;Agnano;10.484424;43.735709;128;Toscana;OD:TOS10000528;1
468;TOS10000529;Asciano (Acquedotto);10.480257;43.753051;325;Toscana;OD:TOS10000529;1
469;TOS10000530;Asciano Pisano;10.473658;43.752416;183;Toscana;OD:TOS10000530;1
470;TOS10000531;Asciano (Il Prato);10.476354;43.75094;325;Toscana;OD:TOS10000531;1
471;TOS10000534;Molina di Quosa;10.43289;43.798133;186;Toscana;OD:TOS10000534;1
472;TOS10000535;Pontasserchio;10.402901;43.780858;8;Toscana;OD:TOS10000535;1
473;TOS10000537;Cisanello;10.44456;43.709749;4;Toscana;OD:TOS10000537;1
474;TOS10000540;Pisa (Fac. Agraria);10.413162;43.710727;4;Toscana;OD:TOS10000540;1
475;TOS10000541;Pisa (Serv-Idrog);10.411011;43.713499;4;Toscana;OD:TOS10000541;1
476;TOS10000542;Pisa (Seminario);10.406771;43.723276;2;Toscana;OD:TOS10000542;1
477;TOS10000543;Pisa (Porta a Lucca);10.39929;43.727239;2;Toscana;OD:TOS10000543;1
478;TOS10000550;S. Rossore;10.34577;43.693668;3;Toscana;OD:TOS10000550;1
479;TOS10000560;Pisa S. Giusto;10.402414;43.692455;2;Toscana;OD:TOS10000560;1
481;TOS10000570;Vallucciole;11.670903;43.83865;806;Toscana;OD:TOS10000570;1
482;TOS10000572;Gualdo;11.61131;43.801314;919;Toscana;OD:TOS10000572;1
483;TOS10000574;Vitareta;11.693355;43.851088;1249;Toscana;OD:TOS10000574;1
484;TOS10000580;Stia;11.584922;43.861592;413;Toscana;OD:TOS10000580;1
485;TOS10000590;Montemignaio;11.619896;43.741784;842;Toscana;OD:TOS10000590;1
486;TOS10000592;Strada in Casentino;11.708365;43.742872;384;Toscana;OD:TOS10000592;1
487;TOS10000594;Certomondo;11.762823;43.736165;366;Toscana;OD:TOS10000594;1
488;TOS10000596;Ponte a Poppi;11.768921;43.731066;363;Toscana;OD:TOS10000596;1
489;TOS10000598;Raggiolo;11.713903;43.678545;612;Toscana;OD:TOS10000598;1
490;TOS10000600;Ortignano;11.747848;43.681605;425;Toscana;OD:TOS10000600;1
491;TOS10000610;Camaldoli;11.817303;43.810163;1188;Toscana;OD:TOS10000610;1
492;TOS10000620;Badia Prataglia;11.876832;43.794192;935;Toscana;OD:TOS10000620;1
493;TOS10000623;Partina;11.821729;43.750391;511;Toscana;OD:TOS10000623;1
494;TOS10000624;Soci;11.815713;43.738655;404;Toscana;OD:TOS10000624;1
495;TOS10000625;Pollino;11.825394;43.689707;375;Toscana;OD:TOS10000625;1
496;TOS10000630;Bibbiena (Podere Tripoli);11.823418;43.722934;380;Toscana;OD:TOS10000630;1
497;TOS10000632;Bibbiena (Sc. Elementare);11.818575;43.696448;370;Toscana;OD:TOS10000632;1
498;TOS10000635;Biforco;11.935116;43.742581;652;Toscana;OD:TOS10000635;1
499;TOS10000640;La Verna;11.932899;43.708651;1130;Toscana;OD:TOS10000640;1
500;TOS10000646;Talla;11.789091;43.603805;391;Toscana;OD:TOS10000646;1
501;TOS10000648;Nassa;11.813828000000001;43.608196;342;Toscana;OD:TOS10000648;1
502;TOS10000650;Salutio;11.815305;43.62126;335;Toscana;OD:TOS10000650;1
503;TOS10000652;Subbiano;11.872267;43.575994;278;Toscana;OD:TOS10000652;1
504;TOS10000654;Chiassa Superiore;11.899533;43.535149;296;Toscana;OD:TOS10000654;1
505;TOS10000672;Dolciano;11.933545;43.040146;300;Toscana;OD:TOS10000672;1
506;TOS10000680;Chianciano;11.834466;43.062454;377;Toscana;OD:TOS10000680;1
507;TOS10000681;Chianciano S. Elena;11.821942;43.056605;462;Toscana;OD:TOS10000681;1
508;TOS10000690;Montepulciano;11.783248;43.093426;469;Toscana;OD:TOS10000690;1
509;TOS10000700;Capezzine;11.932172;43.182892;324;Toscana;OD:TOS10000700;1
510;TOS10000710;Abbadia di Montepulciano;11.824874;43.146295;268;Toscana;OD:TOS10000710;1
511;TOS10000716;Burcinella;11.930021;43.303154;271;Toscana;OD:TOS10000716;1
512;TOS10000719;Sinalunga;11.732296;43.218372;362;Toscana;OD:TOS10000719;1
513;TOS10000720;Bettolle;11.808264;43.206447;256;Toscana;OD:TOS10000720;1
514;TOS10000730;Foiano della Chiana;11.813537;43.25683;290;Toscana;OD:TOS10000730;1
515;TOS10000740;Monte S. Savino;11.742378;43.339155;283;Toscana;OD:TOS10000740;1
516;TOS10000743;Pozzo della Chiana;11.799772;43.293814;274;Toscana;OD:TOS10000743;1
517;TOS10000745;Montanare;12.061627;43.260177;423;Toscana;OD:TOS10000745;1
518;TOS10000750;Cortona;11.996384;43.268988;485;Toscana;OD:TOS10000750;1
519;TOS10000760;Castiglion Fiorentino;11.924209;43.342605;340;Toscana;OD:TOS10000760;1
520;TOS10000762;Fontarronco;11.816903;43.363083;245;Toscana;OD:TOS10000762;1
521;TOS10000764;Pieve al Toppo;11.800309;43.412742;246;Toscana;OD:TOS10000764;1
522;TOS10000766;Molinelli;11.940283;43.469641;451;Toscana;OD:TOS10000766;1
523;TOS10000770;Arezzo;11.892818;43.471632;291;Toscana;OD:TOS10000770;1
524;TOS10000780;Arezzo Aeronautica;11.852785;43.455779;251;Toscana;OD:TOS10000780;1
525;TOS10000790;Puglia;11.880834;43.501636;270;Toscana;OD:TOS10000790;1
526;TOS10000796;Impiano;11.721165;43.493168;196;Toscana;OD:TOS10000796;1
527;TOS10000798;Castiglion Fibocchi;11.764987;43.529301;281;Toscana;OD:TOS10000798;1
528;TOS10000800;Laterina;11.713564;43.508475;214;Toscana;OD:TOS10000800;1
529;TOS10000802;Pietraviva;11.586093;43.394119;271;Toscana;OD:TOS10000802;1
530;TOS10000804;Giusterna;11.542366;43.402565;453;Toscana;OD:TOS10000804;1
531;TOS10000810;Badia Agnano;11.648822;43.438143;265;Toscana;OD:TOS10000810;1
532;TOS10000820;Fattoria Migliarina;11.631577;43.49207;238;Toscana;OD:TOS10000820;1
533;TOS10000829;Starda;11.520732;43.461479;516;Toscana;OD:TOS10000829;1
534;TOS10000830;Nusenna in Chianti;11.532277;43.45231;479;Toscana;OD:TOS10000830;1
535;TOS10000840;Montevarchi (Le Coste);11.575558;43.53868;186;Toscana;OD:TOS10000840;1
536;TOS10000842;Montevarchi Circonvallaz;11.568039;43.527451;142;Toscana;OD:TOS10000842;1
537;TOS10000844;Montevarchi Citta';11.569435;43.522728;147;Toscana;OD:TOS10000844;1
538;TOS10000850;S. Giovanni Valdarno;11.538039;43.570673;145;Toscana;OD:TOS10000850;1
539;TOS10000858;S. Clemente;11.642077;43.624857;764;Toscana;OD:TOS10000858;1
540;TOS10000860;Villa dell'Olio;11.633466;43.620689;569;Toscana;OD:TOS10000860;1
541;TOS10000868;Castelnuovo Sabbioni;11.456297;43.549049;208;Toscana;OD:TOS10000868;1
542;TOS10000870;Renacci (Fattoria);11.525713;43.591294;163;Toscana;OD:TOS10000870;1
543;TOS10000880;Pian di Sco';11.555709;43.64582;413;Toscana;OD:TOS10000880;1
544;TOS10000882;S. Romolo;11.538767;43.685093;498;Toscana;OD:TOS10000882;1
545;TOS10000890;Il Palagio;11.429856;43.614937;293;Toscana;OD:TOS10000890;1
546;TOS10000892;Reggello;11.466143;43.614385;192;Toscana;OD:TOS10000892;1
547;TOS10000894;Serraglio;11.467443;43.700612;196;Toscana;OD:TOS10000894;1
548;TOS10000898;Fattoria di Pagnana;11.44248;43.733741;218;Toscana;OD:TOS10000898;1
549;TOS10000900;Vallombrosa;11.556823;43.731499;1050;Toscana;OD:TOS10000900;1
550;TOS10000904;Tosi;11.531214;43.753238;540;Toscana;OD:TOS10000904;1
551;TOS10000905;Rignano;11.450991;43.726266;179;Toscana;OD:TOS10000905;1
552;TOS10000908;Volognano;11.449401;43.760333;207;Toscana;OD:TOS10000908;1
553;TOS10000910;Cavallina;11.23227;43.987347;276;Toscana;OD:TOS10000910;1
554;TOS10000912;Casaglia;11.197975;44.051395;552;Toscana;OD:TOS10000912;1
555;TOS10000915;Monte di Fo';11.28179;44.078742;792;Toscana;OD:TOS10000915;1
556;TOS10000918;S. Lucia Ostale;11.281088;44.066962;616;Toscana;OD:TOS10000918;1
557;TOS10000919;Passo della Futa (*);11.278429;44.095284;832;Toscana;OD:TOS10000919;1
558;TOS10000920;Passo della Futa;11.278429;44.095284;832;Toscana;OD:TOS10000920;1
559;TOS10000922;Barberino di Mugello;11.240847;43.999874;278;Toscana;OD:TOS10000922;1
560;TOS10000923;S. Nicolo' a Latera;11.233654;43.974356;283;Toscana;OD:TOS10000923;1
561;TOS10000930;Ponte a Olmo;11.305781;44.050125;582;Toscana;OD:TOS10000930;1
562;TOS10000934;Pescina;11.257104;43.872607;487;Toscana;OD:TOS10000934;1
563;TOS10000938;Bivigliano;11.321686;43.894721;620;Toscana;OD:TOS10000938;1
564;TOS10000940;Vaglia;11.277149;43.911654;304;Toscana;OD:TOS10000940;1
565;TOS10000950;S. Piero a Sieve;11.333399;43.969795;224;Toscana;OD:TOS10000950;1
566;TOS10000960;S. Agata di Mugello;11.33531;44.021705;337;Toscana;OD:TOS10000960;1
567;TOS10000964;Figliano;11.354823;43.869914;623;Toscana;OD:TOS10000964;1
568;TOS10000970;Vetta alle Croci;11.344487;43.869766;542;Toscana;OD:TOS10000970;1
569;TOS10000971;Calvanella;11.340912;43.865878;494;Toscana;OD:TOS10000971;1
570;TOS10000973;Montesenario;11.334343;43.896804;637;Toscana;OD:TOS10000973;1
571;TOS10000978;S. Ansano;11.386006;43.902849;399;Toscana;OD:TOS10000978;1
572;TOS10000980;Razzuolo;11.468614;44.033396;797;Toscana;OD:TOS10000980;1
573;TOS10000990;Ronta;11.43694;44.009633;457;Toscana;OD:TOS10000990;1
574;TOS10001000;Borgo S. Lorenzo;11.370807;43.956171;195;Toscana;OD:TOS10001000;1
575;TOS10001002;Campestri;11.439103;43.907129;454;Toscana;OD:TOS10001002;1
576;TOS10001004;Fornello;11.490109;44.007315;583;Toscana;OD:TOS10001004;1
577;TOS10001006;Vicchio;11.467624;43.934337;196;Toscana;OD:TOS10001006;1
578;TOS10001010;Villore;11.546251;43.966733;513;Toscana;OD:TOS10001010;1
579;TOS10001020;Castagno;11.660852;43.899297;794;Toscana;OD:TOS10001020;1
580;TOS10001030;Dicomano;11.544405;43.895422;240;Toscana;OD:TOS10001030;1
581;TOS10001032;Rincine;11.606081;43.869679;534;Toscana;OD:TOS10001032;1
582;TOS10001038;Consuma (Villino Alpe);11.598275;43.784504;1006;Toscana;OD:TOS10001038;1
583;TOS10001039;Consuma (*);11.595954;43.779695;1014;Toscana;OD:TOS10001039;1
584;TOS10001040;Consuma;11.58661;43.786345;908;Toscana;OD:TOS10001040;1
585;TOS10001042;Borselli;11.541403;43.797308;693;Toscana;OD:TOS10001042;1
586;TOS10001043;Tosina;11.540896;43.800021;491;Toscana;OD:TOS10001043;1
587;TOS10001045;Rufina;11.487334;43.82731;126;Toscana;OD:TOS10001045;1
588;TOS10001047;Pontassieve;11.441755;43.776973;113;Toscana;OD:TOS10001047;1
589;TOS10001050;Nave di Rosano;11.422501;43.774052;86;Toscana;OD:TOS10001050;1
590;TOS10001060;S. Brigida all'Opaco;11.398101;43.851117;463;Toscana;OD:TOS10001060;1
591;TOS10001062;Torre a Decima;11.406177;43.819324;243;Toscana;OD:TOS10001062;1
592;TOS10001070;Fiesole;11.293869;43.808985;195;Toscana;OD:TOS10001070;1
593;TOS10001080;Firenze Idrografico;11.259264;43.781494;51;Toscana;OD:TOS10001080;1
594;TOS10001081;Firenze (Museo);11.244943;43.764084;65;Toscana;OD:TOS10001081;1
595;TOS10001090;Firenze Ximeniano;11.256334;43.776285;49;Toscana;OD:TOS10001090;1
596;TOS10001091;Firenze (Uff. Arno);11.255804;43.774404;50;Toscana;OD:TOS10001091;1
597;TOS10001093;Firenze (Cascine);11.222619;43.785229;43;Toscana;OD:TOS10001093;1
598;TOS10001100;Bagno a Ripoli;11.327824;43.761345;67;Toscana;OD:TOS10001100;1
599;TOS10001104;Pratolino;11.303255;43.859081;479;Toscana;OD:TOS10001104;1
600;TOS10001105;Le Caldine;11.309673;43.831941;246;Toscana;OD:TOS10001105;1
601;TOS10001106;Cercina;11.2642;43.846356;349;Toscana;OD:TOS10001106;1
602;TOS10001107;Montorsoli;11.284029;43.837858;324;Toscana;OD:TOS10001107;1
603;TOS10001120;Greve in Chianti;11.315894;43.587141;235;Toscana;OD:TOS10001120;1
604;TOS10001125;Testi;11.274074;43.612066;307;Toscana;OD:TOS10001125;1
605;TOS10001130;Ferrone;11.259984;43.655384;188;Toscana;OD:TOS10001130;1
606;TOS10001132;Ponte dei Falciani;11.214818;43.678237;136;Toscana;OD:TOS10001132;1
607;TOS10001134;S. Bartolomeo a Quarate;11.334245;43.693237;226;Toscana;OD:TOS10001134;1
608;TOS10001138;Grassina;11.29311;43.727383;99;Toscana;OD:TOS10001138;1
609;TOS10001140;Antella;11.329965;43.730104;162;Toscana;OD:TOS10001140;1
610;TOS10001144;Scandicci;11.196036;43.751619;43;Toscana;OD:TOS10001144;1
611;TOS10001150;Cantagallo;11.083228;44.023971;494;Toscana;OD:TOS10001150;1
612;TOS10001160;Gavigno;11.091365;44.076131;918;Toscana;OD:TOS10001160;1
613;TOS10001165;Sasseta di Vernio;11.153534;44.065162;492;Toscana;OD:TOS10001165;1
614;TOS10001170;S. Quirico di Vernio;11.155633;44.055894;328;Toscana;OD:TOS10001170;1
615;TOS10001172;Montecuccoli;11.178859;44.010077;604;Toscana;OD:TOS10001172;1
616;TOS10001180;Vaiano;11.128917;43.970504;195;Toscana;OD:TOS10001180;1
617;TOS10001182;Villanova (La Briglia);11.128101;43.937207;150;Toscana;OD:TOS10001182;1
618;TOS10001190;Le Croci di Calenzano;11.214416;43.946505;416;Toscana;OD:TOS10001190;1
619;TOS10001192;Querciola;11.214109;43.93152;301;Toscana;OD:TOS10001192;1
620;TOS10001200;Calenzano;11.165162;43.870065;70;Toscana;OD:TOS10001200;1
621;TOS10001210;Prato Galceti;11.083285;43.910798;116;Toscana;OD:TOS10001210;1
622;TOS10001220;Sesto Fiorentino;11.21574;43.851268;236;Toscana;OD:TOS10001220;1
623;TOS10001222;Settimello;11.181943;43.852459;96;Toscana;OD:TOS10001222;1
624;TOS10001224;Firenze Peretola;11.199688;43.810243;36;Toscana;OD:TOS10001224;1
625;TOS10001230;Prato in Toscana;11.090199;43.88053;59;Toscana;OD:TOS10001230;1
626;TOS10001240;Piteccio;10.898837;44.015076;355;Toscana;OD:TOS10001240;1
627;TOS10001250;Cireglio;10.854748;43.995497;708;Toscana;OD:TOS10001250;1
628;TOS10001252;Montagnana;10.825936;43.956752;334;Toscana;OD:TOS10001252;1
629;TOS10001257;Pistoia (Frutticoltura);10.917998;43.937191;63;Toscana;OD:TOS10001257;1
630;TOS10001258;Pistoia Vivaio;10.908004;43.936359;78;Toscana;OD:TOS10001258;1
631;TOS10001259;Pistoia Ospedale;10.909675;43.933297;70;Toscana;OD:TOS10001259;1
632;TOS10001260;Pistoia;10.90757;43.945019;87;Toscana;OD:TOS10001260;1
633;TOS10001262;Villa di Baggio;10.958193;43.991475;626;Toscana;OD:TOS10001262;1
634;TOS10001270;La Ferruccia;10.998423;43.882107;40;Toscana;OD:TOS10001270;1
635;TOS10001272;Montale;11.01448;43.937466;104;Toscana;OD:TOS10001272;1
636;TOS10001274;Fattoria Iavello;11.071435;43.963008;642;Toscana;OD:TOS10001274;1
637;TOS10001276;Olmi;11.083998;43.912315;116;Toscana;OD:TOS10001276;1
638;TOS10001278;Quarrata;10.99222;43.86781;40;Toscana;OD:TOS10001278;1
639;TOS10001280;La Rugea;11.081866;43.829702;35;Toscana;OD:TOS10001280;1
640;TOS10001281;La Rugea II;11.078851;43.831351;35;Toscana;OD:TOS10001281;1
641;TOS10001282;Comeana;11.059435;43.79585;42;Toscana;OD:TOS10001282;1
642;TOS10001285;Castellina in Chianti;11.280488;43.482643;581;Toscana;OD:TOS10001285;1
643;TOS10001290;Piazza in Chianti;11.285068;43.531938;270;Toscana;OD:TOS10001290;1
644;TOS10001300;S. Andrea in Fabbrica;11.212831;43.592065;267;Toscana;OD:TOS10001300;1
645;TOS10001310;Tenuta del Corno;11.147281;43.622893;305;Toscana;OD:TOS10001310;1
646;TOS10001312;Ponte Rotto;11.16418;43.646524;130;Toscana;OD:TOS10001312;1
647;TOS10001320;S. Martino a Carcheri;11.08329;43.718617;128;Toscana;OD:TOS10001320;1
648;TOS10001325;S. Cecilia;11.192354;43.660933;261;Toscana;OD:TOS10001325;1
649;TOS10001330;Bonazza;11.169478;43.590465;298;Toscana;OD:TOS10001330;1
650;TOS10001340;Montespertoli;11.078056;43.644386;201;Toscana;OD:TOS10001340;1
651;TOS10001350;Empoli (Prunecchio);10.990628;43.711355;32;Toscana;OD:TOS10001350;1
652;TOS10001360;Martignana;10.968004;43.691399;57;Toscana;OD:TOS10001360;1
653;TOS10001362;Empoli;10.928189;43.788597;90;Toscana;OD:TOS10001362;1
654;TOS10001370;Vinci;10.928189;43.788597;90;Toscana;OD:TOS10001370;1
655;TOS10001380;Simignano;11.168881;43.293748;453;Toscana;OD:TOS10001380;1
656;TOS10001382;Suvera;11.141878;43.314607;437;Toscana;OD:TOS10001382;1
657;TOS10001383;Pieve Scola;11.132463;43.311614;273;Toscana;OD:TOS10001383;1
658;TOS10001388;Scorgiano;11.159409;43.353833;292;Toscana;OD:TOS10001388;1
659;TOS10001390;Casole d'Elsa;11.044005;43.343321;321;Toscana;OD:TOS10001390;1
660;TOS10001392;Quartaia;11.089403;43.38745;254;Toscana;OD:TOS10001392;1
661;TOS10001400;Colle Val d'Elsa;11.127179;43.423003;153;Toscana;OD:TOS10001400;1
662;TOS10001402;Strove;11.173846;43.380779;258;Toscana;OD:TOS10001402;1
663;TOS10001404;Tenuta del Casone;11.187585;43.395859;211;Toscana;OD:TOS10001404;1
664;TOS10001406;Lilliano;11.254734;43.438494;305;Toscana;OD:TOS10001406;1
665;TOS10001408;Fattoria di Maltraverso;11.150947;43.438694;148;Toscana;OD:TOS10001408;1
666;TOS10001410;Poggibonsi;11.176829;43.466251;161;Toscana;OD:TOS10001410;1
667;TOS10001420;S. Gimignano;11.042352;43.47229;226;Toscana;OD:TOS10001420;1
668;TOS10001422;Vico d'Elsa;11.108183;43.513053;129;Toscana;OD:TOS10001422;1
669;TOS10001424;Barberino val d'Elsa;11.172943;43.542183;319;Toscana;OD:TOS10001424;1
