SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_flag;FullSiteCode;cod_rete;cod_reg;nota
164;145800;Salerno METEO;14.83652778;40.64380556;24;1;OD:145800;NA;15;NA
165;145810;Lago Patria METEO;14.02133333;40.94122222;1;1;OD:145810;NA;15;NA
166;145820;S.Bartolomeo METEO;15.04075;41.42213889;735;1;OD:145820;NA;15;NA
167;145830;S.Salvatore Telesino METEO;14.47283333;41.24691667;156;1;OD:145830;NA;15;NA
168;145840;Torre Orsaia METEO;15.45866667;40.13202778;294;1;OD:145840;NA;15;NA
169;146050;Ischia - Forio;13.87927778;40.732;383;1;OD:146050;NA;15;NA
170;163880;Scala - Pontone;14.60391667;40.64130556;145;1;OD:163880;NA;15;NA
171;304000;Chiusura Lambro;15.29108333;40.04608333;35;1;OD:304000;NA;15;NA
172;305000;Chiusura Mingardo;15.31636111;40.03552778;28;1;OD:305000;NA;15;NA
173;306000;Chiusura Sarno;14.47725;40.73202778;3;1;OD:306000;NA;15;NA
174;307000;Calore Irpino a pt Calore;14.94711111;41.05527778;209;1;OD:307000;NA;15;NA
175;310000;Chiusura Alento;15.13858333;40.17305556;3;1;OD:310000;NA;15;NA
176;311000;Sabato ad Atripalda;14.83183333;40.91772222;302;1;OD:311000;NA;15;NA
177;312000;Chiusura Bussento;15.50744444;40.07111111;10;1;OD:312000;NA;15;NA
178;313000;Chiusura Regi Lagni;14.14052778;41.03966667;10;1;OD:313000;NA;15;NA
179;314000;S.Mauro la Bruca;15.28858333;40.12797222;388;1;OD:314000;NA;15;NA
180;315000;Torraca;15.62769444;40.11577778;475;1;OD:315000;NA;15;NA
181;316000;Rofrano;15.43452778;40.21636111;592;1;OD:316000;NA;15;NA
183;318000;Torchiara;15.05766667;40.32077778;337;1;OD:318000;NA;15;NA
184;322000;Sanza;15.55338889;40.24425;601;1;OD:322000;NA;15;NA
185;323000;Montesano Terme;15.70413889;40.27936111;863;1;OD:323000;NA;15;NA
187;326000;Gioi Cilento;15.22619444;40.29125;757;1;OD:326000;NA;15;NA
188;362000;Bracigliano;14.71116667;40.82480556;356;1;OD:362000;NA;15;NA
189;363000;Quindici Torre Vecchia;14.65733333;40.85508333;391;1;OD:363000;NA;15;NA
190;365000;Sarno (Acqued. Campano);14.59519444;40.83519444;285;1;OD:365000;NA;15;NA
