SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_flag;FullSiteCode;cod_rete;cod_reg;nota
211;425;Bibione;13.07727;45.64064;1;1;OD:425;NA;5;NA
212;444;Tesina Padovano a Veggiano ;11.7222;45.4453;21;1;OD:444;NA;5;NA
213;451;Vicenza - Sant'Agostino;11.52063;45.52368;33;1;OD:451;NA;5;NA
214;452;Verona - Parco Adige Nord;10.95412;45.46143;70;1;OD:452;NA;5;NA
215;454;Favaro Veneto;12.27934;45.51959;3;1;OD:454;NA;5;NA
216;456;Po a Cavanella Po ;12.1483;45.0244;1;1;OD:456;NA;5;NA
217;457;Po a Ca' Dolfin ;12.4361;44.9375;1;1;OD:457;NA;5;NA
218;458;Po a Porto Tolle ;12.2983;44.9453;1;1;OD:458;NA;5;NA
219;459;Po a Ca' Venier ;12.33;44.9581;1;1;OD:459;NA;5;NA
220;462;Meschio a Borgo Campion ;12.34;45.9595;96;1;OD:462;NA;5;NA
221;463;Meschio a Vittorio Veneto ;12.3003;45.9906;136;1;OD:463;NA;5;NA
222;464;Nogarolo di Tarzo;12.2461;45.98667;290;1;OD:464;NA;5;NA
223;47;Faloria;12.17529;46.52677;2210;1;OD:47;NA;5;NA
224;48;Podestagno (Cortina d'Ampezzo);12.11253;46.5929;1433;1;OD:48;NA;5;NA
225;50;Villanova (Borca di Cadore);12.206480000000001;46.44262;953;1;OD:50;NA;5;NA
226;505;Ponte Rio Cordon (Selva di Cadore);12.09616;46.45031;1895;1;OD:505;NA;5;NA
227;510;Caprino Veronese - Platano;10.81444;45.60805;329;1;OD:510;NA;5;NA
228;53;Auronzo;12.42613;46.55558;877;1;OD:53;NA;5;NA
229;544;Mondeval di Sopra (Selva di Cadore);12.1013;46.46371;2215;1;OD:544;NA;5;NA
230;55;Pian del Crep (Zoldo Alto);12.09333;46.37868;1629;1;OD:55;NA;5;NA
231;551;Sant'Elena;11.69469;45.1957;8;1;OD:551;NA;5;NA
232;56;Forno di Zoldo - Campo;12.18443;46.34599;875;1;OD:56;NA;5;NA
233;58;Santo Stefano di Cadore;12.55338;46.557;985;1;OD:58;NA;5;NA
234;59;Domegge di Cadore;12.41055;46.46028;816;1;OD:59;NA;5;NA
235;6;Cordevole a Saviner;11.9871;46.442;1152;1;OD:6;NA;5;NA
236;60;Malga Campobon (San Pietro di Cadore);12.60384;46.64397;1999;1;OD:60;NA;5;NA
237;61;Cimacanale (San Pietro di Cadore);12.63099;46.60138;1266;1;OD:61;NA;5;NA
238;62;Padola a Santo Stefano;12.5479;46.5586;999;1;OD:62;NA;5;NA
239;65;Piave a Ponte nelle Alpi;12.2868;46.1721;421;1;OD:65;NA;5;NA
240;66;Sonna a Feltre;11.9135;46.011;269;1;OD:66;NA;5;NA
241;67;Monte Avena;11.82736;46.03144;1276;1;OD:67;NA;5;NA
242;68;Castana;11.30868;45.81485;485;1;OD:68;NA;5;NA
243;71;San Giovanni Ilarione;11.2251;45.54759;316;1;OD:71;NA;5;NA
244;72;Astico a Pedescala;11.36747;45.844;371;1;OD:72;NA;5;NA
245;73;Contra' Doppio (Posina);11.22556;45.80622;746;1;OD:73;NA;5;NA
246;74;Monte Verena;11.4134;45.92964;1877;1;OD:74;NA;5;NA
247;76;Turcati (Recoaro Terme);11.18511;45.70329;693;1;OD:76;NA;5;NA
248;77;Recoaro Mille;11.22572;45.67974;913;1;OD:77;NA;5;NA
249;79;Valdagno;11.30894;45.63065;248;1;OD:79;NA;5;NA
250;80;Passo Pordoi;11.82271;46.48276;2262;1;OD:80;NA;5;NA
251;81;Monte Summano;11.41507;45.75031;672;1;OD:81;NA;5;NA
252;82;Pove del Grappa - Costalunga;11.7403;45.80485;540;1;OD:82;NA;5;NA
253;83;Montecchio Precalcino;11.54816;45.65788;71;1;OD:83;NA;5;NA
254;87;San Bortolo;11.18168;45.60781;814;1;OD:87;NA;5;NA
255;88;Crespadoro;11.20952;45.62545;513;1;OD:88;NA;5;NA
256;9;Caprile;11.99027;46.43977;1076;1;OD:9;NA;5;NA
257;91;Passo Monte Croce Comelico;12.42416;46.65148;1667;1;OD:91;NA;5;NA
258;92;Col Indes (Tambre);12.44035;46.11841;1153;1;OD:92;NA;5;NA
259;93;Torch;12.36323;46.15086;587;1;OD:93;NA;5;NA
260;96;Bagnolo di Po - Pellizzare;11.52975;44.98879;7;1;OD:96;NA;5;NA
261;98;Concadirame (Rovigo);11.72105;45.09248;6;1;OD:98;NA;5;NA
262;99;San Bellino;11.57719;45.03073;7;1;OD:99;NA;5;NA
